typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20240101,2024,52,2024,12,DZA,Algeria,X,Export,0,W00,World,0,W00,World,H4,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,,842.313,842.313,0,False,True
C,A,20240101,2024,52,2024,12,DZA,Algeria,X,Export,251,FRA,France,0,W00,World,H4,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,,696.955,696.955,0,False,True
C,A,20240101,2024,52,2024,12,DZA,Algeria,X,Export,276,DEU,Germany,0,W00,World,H4,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,,110.197,110.197,0,False,True
C,A,20240101,2024,52,2024,12,DZA,Algeria,X,Export,764,THA,Thailand,0,W00,World,H4,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,,35.161,35.161,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,0,W00,World,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,,89098.56,89098.56,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,156,CHN,China,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,140.9,False,0.0,False,,380.65,380.65,2,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,178,COG,Congo,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.9,False,0.0,False,,1746.42,1746.42,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,192,CUB,Cuba,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,215.9,False,0.0,False,,102.29,102.29,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,203,CZE,Czechia,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,1.0,False,0.0,False,,117.0,117.0,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,208,DNK,Denmark,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,370.0,False,0.0,False,,18959.0,18959.0,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,246,FIN,Finland,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,5.0,False,0.0,False,,10.66,10.66,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,251,FRA,France,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,117.5,False,0.0,False,,2540.17,2540.17,2,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,328,GUY,Guyana,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,33.0,False,0.0,False,,268.0,268.0,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,372,IRL,Ireland,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,5.0,False,0.0,False,,1068.8,1068.8,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,39.9,False,0.0,False,,4331.6,4331.6,2,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,440,LTU,Lithuania,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,,3000.0,3000.0,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,174.12,False,0.0,False,,14518.34,14518.34,2,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,528,NLD,Netherlands,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,26.8,False,0.0,False,,2763.0,2763.0,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,579,NOR,Norway,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,2.9,False,0.0,False,,4529.97,4529.97,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,620,PRT,Portugal,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,116.0,False,0.0,False,,3663.28,3663.28,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,4.0,False,0.0,False,,1500.0,1500.0,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,724,ESP,Spain,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,5736.0,False,0.0,False,,17414.38,17414.38,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,47.0,False,0.0,False,,50.0,50.0,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,826,GBR,United Kingdom,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.9,False,0.0,False,,950.0,950.0,0,False,True
C,A,20240101,2024,52,2024,24,AGO,Angola,X,Export,842,USA,United States,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,9.0,False,0.0,False,,11185.0,11185.0,2,False,True
C,A,20240101,2024,52,2024,28,ATG,Antigua and Barbuda,X,Export,0,W00,World,0,W00,World,H3,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,163.2,False,0.0,False,,370.37,370.37,0,False,True
C,A,20240101,2024,52,2024,28,ATG,Antigua and Barbuda,X,Export,52,BRB,Barbados,0,W00,World,H3,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,163.2,False,0.0,False,,370.37,370.37,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,0,W00,World,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,137.43,False,0.0,False,,59972.63,59972.63,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,156,CHN,China,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.9,False,8,kg,0.9,False,0.9,False,0.0,False,,100.0,100.0,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,203,CZE,Czechia,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,34.0,False,5,u,34.0,False,27.09,False,0.0,False,,9653.24,9653.24,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,208,DNK,Denmark,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6.0,False,5,u,6.0,False,13.5,False,0.0,False,,1364.83,1364.83,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,251,FRA,France,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10.0,False,8,kg,10.0,False,10.0,False,0.0,False,,1070.72,1070.72,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,268,GEO,Georgia,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3.0,False,5,u,3.0,False,0.9,False,0.0,False,,2730.55,2730.55,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,276,DEU,Germany,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,0.5,False,0.0,False,,1597.99,1597.99,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,348,HUN,Hungary,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,1.1,False,0.0,False,,1715.0,1715.0,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,50.0,False,0.0,False,,100.0,100.0,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,414,KWT,Kuwait,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,10.0,False,0.0,False,,110.0,110.0,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,440,LTU,Lithuania,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,0.6,False,0.0,False,,200.0,200.0,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,528,NLD,Netherlands,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,12.0,False,5,u,12.0,False,2.74,False,0.0,False,,39552.34,39552.34,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,579,NOR,Norway,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,6.2,False,0.0,False,,1199.1,1199.1,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,643,RUS,Russian Federation,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,5.0,False,0.0,False,,30.0,30.0,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,4.0,False,0.0,False,,117.65,117.65,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,804,UKR,Ukraine,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,705.0,False,5,u,705.0,False,4.75,False,0.0,False,,328.89,328.89,0,False,True
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,826,GBR,United Kingdom,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,0.15,False,0.0,False,,102.32,102.32,0,False,True
C,A,20240101,2024,52,2024,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,160.0,False,5,u,160.0,False,794.55,False,0.0,False,,117259.35,117259.35,0,False,True
C,A,20240101,2024,52,2024,32,ARG,Argentina,X,Export,842,USA,United States,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,160.0,False,5,u,160.0,False,794.55,False,0.0,False,,117259.35,117259.35,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,,False,1824.522,False,,83752788.874,83752788.874,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,32,ARG,Argentina,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,28.0,False,5,u,28.0,False,,False,0.008,False,,2661.417,2661.417,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,40,AUT,Austria,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.473,False,,173919.954,173919.954,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,56,BEL,Belgium,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.075,False,,10359.268,10359.268,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,72,BWA,Botswana,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,,False,0.041,False,,4008.294,4008.294,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,76,BRA,Brazil,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7.0,False,5,u,7.0,False,,False,0.309,False,,105410.072,105410.072,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,90,SLB,Solomon Isds,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,3.062,False,,369359.574,369359.574,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,100,BGR,Bulgaria,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,,False,0.012,False,,1585.104,1585.104,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,2.406,False,,2025201.252,2025201.252,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,144,LKA,Sri Lanka,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.005,False,,11095.068,11095.068,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,152,CHL,Chile,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.051,False,,27667.389,27667.389,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,156,CHN,China,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,5.689,False,,4186473.977,4186473.977,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,162,CXR,Christmas Isds,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,18.0,False,5,u,18.0,False,,False,0.149,False,,15977.742,15977.742,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,166,CCK,Cocos Isds,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,21.0,False,5,u,21.0,False,,False,0.062,False,,24637.082,24637.082,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,170,COL,Colombia,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,,False,0.001,False,,698.845,698.845,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,203,CZE,Czechia,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.062,False,,66807.974,66807.974,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,208,DNK,Denmark,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.258,False,,94679.275,94679.275,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,218,ECU,Ecuador,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1000.0,False,5,u,1000.0,False,,False,0.008,False,,8126.792,8126.792,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,242,FJI,Fiji,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,5.184,False,,146642.572,146642.572,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,246,FIN,Finland,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.348,False,,184601.918,184601.918,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,251,FRA,France,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,1.641,False,,222782.333,222782.333,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,258,PYF,French Polynesia,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.182,False,,99596.264,99596.264,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,268,GEO,Georgia,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,,False,0.001,False,,3418.994,3418.994,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,276,DEU,Germany,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,1.098,False,,1477481.19,1477481.19,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,288,GHA,Ghana,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,10.0,False,5,u,10.0,False,,False,0.014,False,,10369.167,10369.167,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,296,KIR,Kiribati,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,,False,0.002,False,,213.151,213.151,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,300,GRC,Greece,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,13.0,False,5,u,13.0,False,,False,0.006,False,,17986.508,17986.508,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,316,GUM,Guam,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,,False,0.001,False,,2819.796,2819.796,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,344,HKG,Hong Kong,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,1464.996,False,,10168843.661,10168843.661,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,348,HUN,Hungary,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,216.0,False,5,u,216.0,False,,False,0.354,False,,247546.118,247546.118,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,33.221,False,,5754098.879,5754098.879,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,364,IRN,Iran,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,,256.045,256.045,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,372,IRL,Ireland,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,22.0,False,5,u,22.0,False,,False,0.219,False,,6543.668,6543.668,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,376,ISR,Israel,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.295,False,,280027.55,280027.55,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.268,False,,29559.351,29559.351,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,384,CIV,C�te d'Ivoire,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.006,False,,3113.456,3113.456,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,392,JPN,Japan,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,3.01,False,,2372290.841,2372290.841,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,398,KAZ,Kazakhstan,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.003,False,,11099.687,11099.687,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.917,False,,652103.974,652103.974,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,418,LAO,Lao People's Dem. Rep.,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,,False,0.001,False,,1680.791,1680.791,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,434,LBY,Libya,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,,False,0.05,False,,5006.078,5006.078,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,440,LTU,Lithuania,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,265.0,False,5,u,265.0,False,,False,0.063,False,,9459.811,9459.811,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,442,LUX,Luxembourg,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,183.0,False,5,u,183.0,False,,False,0.016,False,,12899.262,12899.262,0,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,446,MAC,Macao,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,0.992,False,,582430.671,582430.671,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,-1,,0.0,False,,False,96.732,False,,3149992.856,3149992.856,2,False,True
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,462,MDV,Maldives,0,W00,World,H6,HS,True,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,12.0,False,5,u,12.0,False,,False,0.001,False,,2974.875,2974.875,0,False,True
